external_exercise_id,ymove_title,proposed_italian_name,approved_italian_name,researched_italian_name,translation_status,semantic_review_status,research_status,source_confidence
ea856b4b-ef97-4fa6-81a1-269f060df9c5,Smith Machine Hip Thrust,Smith alla macchina Hip Thrust,NULL,NULL,generated,NULL,NULL,NULL
43549b73-858b-4225-8fe0-e7d3d32c9535,Smith Machine Incline Press,Smith alla macchina inclinato Press,NULL,NULL,generated,NULL,NULL,NULL
90421a51-69d9-4f27-9076-847dff2d882a,Smith Machine Lunge,Smith alla macchina Lunge,NULL,NULL,generated,NULL,NULL,NULL
913dc03f-d923-43c5-9e7f-461c26770ee1,Smith Machine Lunge,Smith alla macchina Lunge,NULL,NULL,generated,NULL,NULL,NULL
15ae3c6a-9e5c-43c6-a9df-6a1cd454e1c5,Smith Machine Lunges,Smith alla macchina Lunges,NULL,NULL,generated,NULL,NULL,NULL
74545eb6-14ac-4017-b275-d1776516419d,Smith Machine Narrow Stance Squat,Smith alla macchina Narrow Stance Squat,NULL,NULL,generated,NULL,NULL,NULL
3f9f3976-7e6c-4d69-8801-1b0b5f723a68,Smith Machine Romanian Deadlift,Smith alla macchina Romanian Deadlift,NULL,NULL,generated,NULL,NULL,NULL
691ad2e7-b9f9-4921-8831-4da317451a2c,Smith Machine Shoulder Press,Smith alla macchina Shoulder Press,NULL,NULL,generated,NULL,NULL,NULL
b3d09e97-408c-4eb9-8900-ddc99a9a4218,Smith Machine Shrug,Smith alla macchina Shrug,NULL,NULL,generated,NULL,NULL,NULL
680f31da-707a-487d-9003-667fb3bbab82,Smith Machine Smith Bench Press flat,Smith alla macchina Smith Panca press flat,NULL,NULL,generated,NULL,NULL,NULL
8456ccc7-a3af-4d7d-8524-2ed90c57fc9e,Smith Machine Smith Calf Raise,Smith alla macchina Smith Calf Alzata,NULL,NULL,generated,NULL,NULL,NULL
427f98b5-d33e-4447-83cd-5cef54f0eb2f,Smith Machine Squat,Smith alla macchina Squat,NULL,NULL,generated,NULL,NULL,NULL
75ad8ef1-8f36-47b9-baef-e7efd2b88c9d,Smith Machine Squats,Smith alla macchina Squats,NULL,NULL,generated,NULL,NULL,NULL
ab582577-f6d5-4f62-9f5a-220995d7910f,Smith Machine Step-Ups,Smith alla macchina Step-Ups,NULL,NULL,generated,NULL,NULL,NULL
252e37ea-e936-42a4-ba76-d7ce35e1baa6,Smith Machine Sumo Squat,Smith alla macchina Sumo Squat,NULL,NULL,generated,NULL,NULL,NULL
e656576b-39d4-4623-a93d-c455bd640b01,Smith Machine Sumo Squat,Smith alla macchina Sumo Squat,NULL,NULL,generated,NULL,NULL,NULL
f7c6095d-b060-48e6-81be-461e81a578a7,Smith Machine Sumo Squat,Smith alla macchina Sumo Squat,NULL,NULL,generated,NULL,NULL,NULL
95b3c40f-4a12-44e6-ac2e-cd7ce4a3cc3c,Smith Machine Upright Row,Smith alla macchina Upright Rematore,NULL,NULL,generated,NULL,NULL,NULL
c490cf34-6f30-421c-9dbb-d30b5f796efd,Sphinx pose,Sphinx pose,NULL,NULL,review_required,NULL,NULL,NULL
bda13030-b09a-4fec-ada4-ec2d528db0d7,Spider Curl,Spider Curl,NULL,NULL,review_required,NULL,NULL,NULL
2fc3cb39-6cf3-4133-89fd-6b140c96110f,Spiderman push up,Spiderman push up,NULL,NULL,review_required,NULL,NULL,NULL
d26ca6be-632d-4674-a520-6a2144d76137,Split squat (L),Split squat (L),NULL,NULL,review_required,NULL,NULL,NULL
2811e435-2e2e-4b25-8fbb-57873e05d90d,Split squat (R),Split squat (R),NULL,NULL,review_required,NULL,NULL,NULL
3cd37329-4822-44d9-ba76-66a845736ffe,Sprinter Butt bridges,Sprinter Butt bridges,NULL,NULL,review_required,NULL,NULL,NULL
37b88680-2d07-424c-b1cb-8c1a3384e8dc,Squat,Squat,NULL,NULL,review_required,NULL,NULL,NULL
31acb39d-e5bd-47f6-8895-0d4a17ff2e67,Squat Pulse on Box,Squat Pulse on Box,NULL,NULL,review_required,NULL,NULL,NULL
2cb2c89f-5ea0-49f4-8ee3-a24beb2fa192,Squat taps into jump squats,Squat taps into jump squats,NULL,NULL,review_required,NULL,NULL,NULL
f4484f32-c4a6-4111-8681-7d3d05a43f81,Squat thruster,Squat thruster,NULL,NULL,review_required,NULL,NULL,NULL
89fc3afb-7650-4bcd-9f82-726dd15e6600,Squat to alternating toe taps,Squat to alternating toe taps,NULL,NULL,review_required,NULL,NULL,NULL
911577a1-55e3-4bf2-b7a0-6456422c3393,Squat to Cable Row,Squat to al cavo Rematore,NULL,NULL,generated,NULL,NULL,NULL
0b7c9826-2501-4938-a921-a6f62e66e890,Squat to toe taps,Squat to toe taps,NULL,NULL,review_required,NULL,NULL,NULL
d9836ac9-8688-41b0-a99c-e03370f53c2c,Squats into fly jacks,Squats into fly jacks,NULL,NULL,review_required,NULL,NULL,NULL
83a25d92-34c9-43cd-aeac-6af796aa9c6b,Squats to knee,Squats to knee,NULL,NULL,review_required,NULL,NULL,NULL
5efb3847-ecf2-4dba-9bc0-cce91af31eac,Squats to knee(1),Squats to knee(1),NULL,NULL,review_required,NULL,NULL,NULL
eb57cdf4-30aa-4286-9f5c-a3994414c71d,Stability ball pike,Stability ball pike,NULL,NULL,review_required,NULL,NULL,NULL
c9f7a5b3-9129-444d-817f-94be9a1162db,Stability Ball Plank,Stability Ball Plank,NULL,NULL,review_required,NULL,NULL,NULL
6d8e7e6b-aec2-49b9-8ff6-54918a1cf850,Staggered squats,Staggered squats,NULL,NULL,review_required,NULL,NULL,NULL
f7122b18-1a1a-43a4-bb1c-76170240e7e8,Standing Cable Fly,In piedi al cavo Fly,NULL,NULL,generated,NULL,NULL,NULL
e42e2ca3-664b-48bd-8cf7-e8a4313618bb,Standing Dumbbell Straight-Arm Front Delt,In piedi con manubri Straight-Arm Front Delt,NULL,NULL,generated,NULL,NULL,NULL
032ca17e-2678-46e4-baac-b7ef43c283e9,Standing Dumbbell Triceps Extension,In piedi con manubri Triceps Extension,NULL,NULL,generated,NULL,NULL,NULL
5bd45b94-2926-4051-b4cb-51a66f46ecf8,Standing EZ Bar Curl,In piedi EZ Bar Curl,NULL,NULL,generated,NULL,NULL,NULL
cca9d3bf-daf9-421b-93ca-9e626d682807,Standing forward bend,In piedi forward bend,NULL,NULL,generated,NULL,NULL,NULL
8b749c78-6f8d-46d7-ab75-bb42ed161ae1,Standing Hamstring Stretch (L),In piedi Hamstring Stretch (L),NULL,NULL,generated,NULL,NULL,NULL
75593cee-6a28-4842-8222-150647b2157b,Standing Hamstring Stretch (R),In piedi Hamstring Stretch (R),NULL,NULL,generated,NULL,NULL,NULL
e6c47dc5-3924-4b1d-a8ac-deb2ec1730aa,Standing High Cable Row,In piedi High al cavo Rematore,NULL,NULL,generated,NULL,NULL,NULL
bba8482e-3ddd-4c44-9b2a-90af81d040e9,Standing Inner-Biceps Curl,In piedi Inner-Biceps Curl,NULL,NULL,generated,NULL,NULL,NULL
339e91e9-a7a1-4ee1-a97b-6a5ec3f71684,Standing knee thrusts,In piedi knee thrusts,NULL,NULL,generated,NULL,NULL,NULL
73cb1336-986a-4e65-9010-bcb205da13ce,Standing Leg Curl,In piedi Leg Curl,NULL,NULL,generated,NULL,NULL,NULL
bfa76dd0-298b-4c70-b1fa-e662289d2ebe,Standing Low Cable Curl,In piedi Low al cavo Curl,NULL,NULL,generated,NULL,NULL,NULL
94b012da-2a8d-449c-8a25-80cc1b0a1ba7,Standing Low Cable Row,In piedi Low al cavo Rematore,NULL,NULL,generated,NULL,NULL,NULL
3d0e9420-3d5f-4c9d-a002-7ad83f43bbde,Standing Neutral Grip Cable Press,In piedi Neutral Grip al cavo Press,NULL,NULL,generated,NULL,NULL,NULL
6744d5a4-41a7-42b5-9383-f7f6eccf43cb,Standing One-Arm DB Triceps ExtensioN (L),In piedi One-Arm DB Triceps ExtensioN (L),NULL,NULL,generated,NULL,NULL,NULL
e17c7349-85bc-4608-a897-d8d2841a8b38,Standing One-Arm DBl Triceps Extension (R),In piedi One-Arm DBl Triceps Extension (R),NULL,NULL,generated,NULL,NULL,NULL
faa8cd98-a788-4760-be99-0dfcced0920b,Standing Palm-In One-Arm Dumbbell Press (L,In piedi Palm-In One-Arm con manubri Press (L,NULL,NULL,generated,NULL,NULL,NULL
f8e77b58-2e1b-4695-ae24-17249ec2ad74,Standing Palm-In One-Arm Dumbbell Press (R,In piedi Palm-In One-Arm con manubri Press (R,NULL,NULL,generated,NULL,NULL,NULL
83df9077-41ca-4376-b5de-f4ea0393b6f8,Standing Quad Stretch (L),In piedi Quad Stretch (L),NULL,NULL,generated,NULL,NULL,NULL
ff71c077-37d0-4819-9336-14d4946755f2,Standing Quad Stretch (R),In piedi Quad Stretch (R),NULL,NULL,generated,NULL,NULL,NULL
ec29a267-b5bc-406d-ae9a-043887d1dc06,Standing Reverse Curl,In piedi Reverse Curl,NULL,NULL,generated,NULL,NULL,NULL
ef04d753-d34b-4457-bcdb-0ec447d55101,Standing Single Leg Curl,In piedi Single Leg Curl,NULL,NULL,generated,NULL,NULL,NULL
3bf0aada-8142-418e-8f7b-f506ecc63afb,Star crunch into Half V- ups,Star crunch into Half V- ups,NULL,NULL,review_required,NULL,NULL,NULL
aa60f379-a493-46d2-8e03-3ba2277f3e78,Star Jump Burpees,Star Jump Burpees,NULL,NULL,review_required,NULL,NULL,NULL
da74be26-d3ba-403a-a16d-28ff3cf12396,Static Lunge on Machine,Static Lunge on alla macchina,NULL,NULL,generated,NULL,NULL,NULL
1121f617-3012-4e15-a6d9-86ed9440acce,Step Calf Raise,Step Calf Alzata,NULL,NULL,generated,NULL,NULL,NULL
ae9e4d04-17ed-4235-930a-89ce847e8507,Step Squat Pulse,Step Squat Pulse,NULL,NULL,review_required,NULL,NULL,NULL
9898b03d-3337-4ea6-93d6-812d2004693b,Step Up No Equipment,Step Up No Equipment,NULL,NULL,review_required,NULL,NULL,NULL
742b9b5a-2d25-4321-9769-bdc267ac59f7,Step ups,Step ups,NULL,NULL,review_required,NULL,NULL,NULL
2ca49b40-d285-4dfe-8dba-f51448b46c0a,Step-Ups (Bodyweight),Step-Ups (Bodyweight),NULL,NULL,review_required,NULL,NULL,NULL
18c65037-c4d3-4643-b099-c2f129cef229,Straddle Up,Straddle Up,NULL,NULL,review_required,NULL,NULL,NULL
8cd64184-db39-4c0d-90fe-859c4661aa95,Straight arm circles,Straight arm circles,NULL,NULL,review_required,NULL,NULL,NULL
435a2ddc-bd65-4ca6-a696-eb6a9e812b30,Sumo Deadlift,Sumo Deadlift,NULL,NULL,review_required,NULL,NULL,NULL
d059f2d7-4a9c-4f56-b754-55966afd5c1c,Sumo squats,Sumo squats,NULL,NULL,review_required,NULL,NULL,NULL
0ed37189-d6ea-48c0-83cb-587b44a7b546,Sumo walk,Sumo walk,NULL,NULL,review_required,NULL,NULL,NULL
4aa2b90d-e5da-47d6-abd5-4e1932324ed2,Super man crunches,Super man crunches,NULL,NULL,review_required,NULL,NULL,NULL
b627fc87-cf16-443b-b87d-d1ba39ed8ca9,Superman crunches,Superman crunches,NULL,NULL,review_required,NULL,NULL,NULL
2a4df469-77c8-4468-92cb-2003c90602dd,Superman extensions,Superman extensions,NULL,NULL,review_required,NULL,NULL,NULL
440ff6f0-b3c0-42fd-bcfd-8a85a841d410,Supported shoulder stand,Supported shoulder stand,NULL,NULL,review_required,NULL,NULL,NULL
0ff4b70c-8c21-42a0-83c9-a0aa4fcc4b4a,Swimmers,Swimmers,NULL,NULL,review_required,NULL,NULL,NULL
fa9f64d1-12a1-43be-a15d-45609a706c9c,Switching Lunges,Switching Lunges,NULL,NULL,review_required,NULL,NULL,NULL
c7dead12-7c46-4533-a0e9-dbc882cc498b,Switching Lunges into Burpees,Switching Lunges into Burpees,NULL,NULL,review_required,NULL,NULL,NULL
909e8b98-9e33-4a45-8bfa-3b0d4a9cef56,Switching lunges into Burpees (no jump),Switching lunges into Burpees (no jump),NULL,NULL,review_required,NULL,NULL,NULL
8735c2a0-5c44-4a2d-ba45-932ba4d372cd,Switching mountain climbers,Switching mountain climbers,NULL,NULL,review_required,NULL,NULL,NULL
1c13173b-006e-4bfb-8f57-6c9403915e4d,T press up,T press up,NULL,NULL,review_required,NULL,NULL,NULL
700ff55b-baeb-41fe-9b1d-b2e046a45de6,T-Bar Row,T-Bar Rematore,NULL,NULL,generated,NULL,NULL,NULL
38c0d9e4-7f97-4e8f-8d26-650ca542e1c2,Tiger pose (left),Tiger pose (left),NULL,NULL,review_required,NULL,NULL,NULL
7c07c6f8-b930-436b-9639-a07a49b99b9f,Tiger pose (right),Tiger pose (right),NULL,NULL,review_required,NULL,NULL,NULL
288185df-127a-4112-80df-83313767b80e,Toe touch- Posterior thigh,Toe touch- Posterior thigh,NULL,NULL,review_required,NULL,NULL,NULL
7f2664b3-8108-458d-9535-7d14af3cf955,Toe Touchers,Toe Touchers,NULL,NULL,review_required,NULL,NULL,NULL
beb4aef0-332a-4be7-9839-d51e65772e33,Toes to bar,Toes to bar,NULL,NULL,review_required,NULL,NULL,NULL
c2266a05-5960-489a-aa74-90ac93c376b1,Toes to Sky,Toes to Sky,NULL,NULL,review_required,NULL,NULL,NULL
ab008d35-2e2f-482e-810a-b2cb6ecf0bde,Trap Bar deadlift,Trap Bar deadlift,NULL,NULL,review_required,NULL,NULL,NULL
267b3050-21ec-4d7b-b8b1-d85b88583123,Tree pose (left),Tree pose (left),NULL,NULL,review_required,NULL,NULL,NULL
1d684533-244d-42e9-a085-843e40965805,Tree pose (right),Tree pose (right),NULL,NULL,review_required,NULL,NULL,NULL
4513eebe-8fee-42e0-9d60-3101601bdc0a,Triangle pose (left),Triangle pose (left),NULL,NULL,review_required,NULL,NULL,NULL
5cdc9847-39af-400f-8354-79e1d24828bd,Triangle pose (right),Triangle pose (right),NULL,NULL,review_required,NULL,NULL,NULL
10014d85-339e-4573-876d-87b003c28671,Tricep extension knee ins,Tricep extension knee ins,NULL,NULL,review_required,NULL,NULL,NULL
044f938a-5772-4a0e-b39a-8a85393830e7,Tucked L-sit hold,Tucked L-sit hold,NULL,NULL,review_required,NULL,NULL,NULL
3730e7c4-d50d-4986-88ea-aba97ccf9b8c,Tucked L-sit hold (Hanging),Tucked L-sit hold (Hanging),NULL,NULL,review_required,NULL,NULL,NULL
23058ad3-cf8a-4550-a2bb-cb692999080d,Ultimate Elbow Stretch,Ultimate Elbow Stretch,NULL,NULL,review_required,NULL,NULL,NULL
e5319ad1-2c9a-4442-b502-8ff972fc4dfc,Underhand Grip Cable Pushdown,Underhand Grip al cavo Pushdown,NULL,NULL,generated,NULL,NULL,NULL
dca87d2f-84de-4a2d-b0d8-2adcf68c10a8,Underhand Lat Pulldown,Underhand Lat Pulldown,NULL,NULL,review_required,NULL,NULL,NULL
cca59a88-a42c-4630-ad1e-335e31c65717,Upper back and shoulder stretch (left),Upper back and shoulder stretch (left),NULL,NULL,review_required,NULL,NULL,NULL
55a30378-1a97-47fd-9f63-0609de03e0b9,Upper back and shoulder stretch (right),Upper back and shoulder stretch (right),NULL,NULL,review_required,NULL,NULL,NULL
b0c07cf7-545e-4c74-8224-3355a2669fb2,Upright Barbell Row,Upright con bilanciere Rematore,NULL,NULL,generated,NULL,NULL,NULL
292b7c17-cc1f-4753-a690-8caad6e28879,Upward facing dog pose,Upward facing dog pose,NULL,NULL,review_required,NULL,NULL,NULL
2763cb57-a57b-4134-9ae4-979414e5d28c,V-Up,V-Up,NULL,NULL,review_required,NULL,NULL,NULL
14044ef0-8d9d-4d65-9365-0f1bc2dd3c11,Walking knee raises,Walking knee raises,NULL,NULL,review_required,NULL,NULL,NULL
726c2b68-3da5-4dc7-a588-c8d3dd90d516,Walking lunges,Walking lunges,NULL,NULL,review_required,NULL,NULL,NULL
620b30ac-bc0d-4b48-bec7-b685cf57f883,Walking Lunges,Walking Lunges,NULL,NULL,review_required,NULL,NULL,NULL
21beb247-bf6f-41a7-b2d3-58c58d103ba0,Walking lunges - backward,Walking lunges - backward,NULL,NULL,review_required,NULL,NULL,NULL
82bc1bbb-e706-4fb6-a02d-6e3948dd6343,Walking Lunges - Better version,Walking Lunges - Better version,NULL,NULL,review_required,NULL,NULL,NULL
7e16e5c5-0c92-4e6e-8d3e-aaea74c66778,Wall Assisted Hamstring Walk,Wall Assisted Hamstring Walk,NULL,NULL,review_required,NULL,NULL,NULL
ceaa0c34-9db0-4642-ad6a-c0125ad88c32,Wall Push Ups,Wall Push Ups,NULL,NULL,review_required,NULL,NULL,NULL
ba260d30-e576-4f0b-8d9b-c14df6d419ee,Wall Sit,Wall Sit,NULL,NULL,review_required,NULL,NULL,NULL
0790eb48-18ee-4bae-9c32-b8049dad767f,Wall Sits,Wall Sits,NULL,NULL,review_required,NULL,NULL,NULL
865864f7-f65e-4ea1-9e43-47fc0881fc00,Warrior I (left),Warrior I (left),NULL,NULL,review_required,NULL,NULL,NULL
53c6b923-dcdb-44f6-a57f-150dc1d1e547,Warrior I (right),Warrior I (right),NULL,NULL,review_required,NULL,NULL,NULL
e76eda64-fb67-4c90-b750-69d7a2e0f846,Warrior II (left),Warrior II (left),NULL,NULL,review_required,NULL,NULL,NULL
2b536297-c5de-4994-b67d-d1adac5f29c0,Warrior II (right),Warrior II (right),NULL,NULL,review_required,NULL,NULL,NULL
1e43a5c6-7d2f-4c45-a87d-28eec849221c,Warrior III (left),Warrior III (left),NULL,NULL,review_required,NULL,NULL,NULL
f570def7-a724-48f5-87b7-66dfad7cc993,Warrior III (right),Warrior III (right),NULL,NULL,review_required,NULL,NULL,NULL
4e5467d4-898b-4c22-98d0-5000f9b2c1ed,Wheel pose,Wheel pose,NULL,NULL,review_required,NULL,NULL,NULL
1267bc89-80f9-46ad-9f94-e7e542854042,Wide Grip Barbell Curl,Wide Grip con bilanciere Curl,NULL,NULL,generated,NULL,NULL,NULL
c9ff47ce-69d3-4b32-8eb4-6fdac8d8a9f2,Wide Grip Lat Pulldown,Wide Grip Lat Pulldown,NULL,NULL,review_required,NULL,NULL,NULL
82610c61-8595-4814-a657-662932c9081d,Wide Grip Smith Machine Upright Row,Wide Grip Smith alla macchina Upright Rematore,NULL,NULL,generated,NULL,NULL,NULL
65b90fab-d4d0-454e-8cf4-66a953ef982c,Wild thing pose (left),Wild thing pose (left),NULL,NULL,review_required,NULL,NULL,NULL
7e217e49-9603-4d40-ab68-f83ee11b5cf3,Wild thing pose (right),Wild thing pose (right),NULL,NULL,review_required,NULL,NULL,NULL
c02cd05c-b615-4b43-a2f5-6c4931e0619b,Wrist rotation,Wrist rotation,NULL,NULL,review_required,NULL,NULL,NULL
592c2408-5da3-4cca-9453-9dc9cfec6d9f,Y-superman crunch,Y-superman crunch,NULL,NULL,review_required,NULL,NULL,NULL
16b4d2da-13c2-419b-aa1a-14a443294762,Zercher Squats,Zercher Squats,NULL,NULL,review_required,NULL,NULL,NULL
